Index,Variant,Region,Notes,Country code,Year,0 - 4,5 - 9,10 - 14,15 - 19,20 - 24,25 - 29,30 - 34,35 - 39,40 - 44,45 - 49,50 - 54,55 - 59,60 - 64,65 - 69,70 - 74,75 - 79,80 - 84,85 - 89,90 - 94,95 - 99,100+
116,Estimates,Lebanon,,422,2005,"157,908","172,543","172,36","163,538","160,718","146,886","138,353","130,963","124,088","109,304","84,836","65,403","56,173","51,223","41,728","27,978","13,495","4,519","1,562",209,14
117,Estimates,Occupied Palestinian Territory,,275,1950,"87,564","71,441","60,126","47,941","38,649","33,166","25,669","20,762","18,74","15,872","14,354","14,564","11,859","9,366","7,345","3,946","1,999",-,-,-,-
117,Estimates,Occupied Palestinian Territory,,275,1955,"86,471","73,71","63,263","53,564","42,908","34,641","29,544","22,796","18,318","16,453","13,789","12,255","11,916","9,094","7,114","3,765","1,846",-,-,-,-
117,Estimates,Occupied Palestinian Territory,,275,1960,"91,496","74,421","66,288","57,149","48,459","38,846","31,28","26,499","20,368","16,354","14,509","12,003","10,314","9,353","7,142","3,737","1,79",-,-,-,-
117,Estimates,Occupied Palestinian Territory,,275,1965,"110,385","81,002","68,173","59,56","52,414","43,739","35,248","28,467","23,763","18,449","14,845","12,706","9,958","8,247","5,742","4,642","2,812",-,-,-,-
117,Estimates,Occupied Palestinian Territory,,275,1970,"99,718","79,303","61,531","52,555","45,789","39,44","33,051","26,919","22,08","18,693","14,438","11,96","9,852","7,272","5,456","3,157","2,624",-,-,-,-
117,Estimates,Occupied Palestinian Territory,,275,1975,"117,337","91,412","75,324","58,767","50,016","43,615","37,357","30,969","25,567","20,653","17,927","13,366","10,93","8,277","5,984","3,81","2,723",-,-,-,-
117,Estimates,Occupied Palestinian Territory,,275,1980,"130,017","112,003","91,257","78,491","59,871","46,068","35,969","31,486","29,062","24,698","21,274","16,625","11,107","9,402","8,405","4,997","3,333",-,-,-,-
117,Estimates,Occupied Palestinian Territory,,275,1985,"157,559","130,609","111,697","90,745","76,837","59,907","49,232","37,549","32,275","27,619","23,26","20,946","16,294","10,063","10,436","6,553","4,667",-,-,-,-
117,Estimates,Occupied Palestinian Territory,,275,1990,"195,09","161,857","135,686","114,582","89,742","73,509","56,881","47,213","36,419","31,68","27,223","22,637","20,04","15,056","8,659","8,103","5,863",-,-,-,-
117,Estimates,Occupied Palestinian Territory,,275,1995,"227,044","201,193","154,224","131,902","114,37","92,337","79,924","61,344","47,129","36,454","31,253","26,067","24,651","21,422","15,822","8,955","7,088","2,564","0,6",75,5
117,Estimates,Occupied Palestinian Territory,,275,2000,"287,231","227,006","201,547","154,465","131,934","114,267","92,166","79,63","60,953","46,593","35,75","30,27","24,74","22,54","18,307","12,052","5,56","3,198",744,"0,1",7
117,Estimates,Occupied Palestinian Territory,,275,2005,"316,08","283,115","223,953","198,916","152,179","129,913","112,438","90,522","78,051","59,44","45,094","34,198","28,423","22,418","19,153","13,919","7,49","2,511",929,123,9
118,Estimates,Oman,,512,1950,"38,245","30,397","26,307","22,911","19,675","16,801","14,369","12,38","10,5","8,842","7,295","5,637","4,421","3,205","2,1","1,105",554,-,-,-,-
118,Estimates,Oman,,512,1955,"46,371","34,463","29,455","25,341","21,754","18,433","15,567","13,193","11,286","9,599","8,05","6,465","4,757","3,462","2,241","1,224",631,-,-,-,-
118,Estimates,Oman,,512,1960,"52,515","42,294","33,507","28,484","24,186","20,513","17,206","14,408","12,125","10,396","8,806","7,2","5,524","3,788","2,474","1,346","0,73",-,-,-,-
118,Estimates,Oman,,512,1965,"60,479","48,535","41,276","32,542","27,341","22,966","19,304","16,067","13,364","11,262","9,619","7,958","6,238","4,48","2,773","1,535",848,-,-,-,-
118,Estimates,Oman,,512,1970,"71,41","56,714","47,578","40,337","31,526","26,291","21,951","18,344","15,182","12,591","10,519","8,788","6,995","5,158","3,365","1,783","1,011",-,-,-,-
118,Estimates,Oman,,512,1975,"88,238","68,219","55,974","47,068","39,903","31,33","26,236","21,903","18,264","14,816","11,884","9,69","7,813","5,872","3,967","2,245","1,233",-,-,-,-
118,Estimates,Oman,,512,1980,"112,322","85,637","67,763","56,118","47,712","41,078","32,861","27,677","23,136","18,536","14,12","11,011","8,684","6,629","4,606","2,736","1,585",-,-,-,-
118,Estimates,Oman,,512,1985,"142,995","110,425","85,351","68,11","57,022","49,181","42,846","34,541","29,101","23,496","17,839","13,254","10,034","7,53","5,343","3,289","2,033",-,-,-,-
118,Estimates,Oman,,512,1990,"156,849","134,484","107,281","79,735","64,624","56,498","49,742","41,624","31,816","26,347","20,29","15,397","11,32","8,318","6,251","3,943","2,578",-,-,-,-
118,Estimates,Oman,,512,1995,"157,062","143,783","129,259","100,049","65,743","57,622","56,543","50,041","37,764","24,653","21,17","15,399","11,361","8,242","5,902","4,757","2,292","0,78",163,19,1
118,Estimates,Oman,,512,2000,"155,518","144,144","134,849","122,8","108,296","85,48","65,836","50,724","39,674","29,848","21,511","20,122","14,257","10,105","6,973","4,554","3,003","1,054","0,23",27,2
118,Estimates,Oman,,512,2005,"146,939","144,469","140,253","135,679","125,902","108,348","76,694","57,813","48,639","38,75","29,178","20,626","18,947","12,916","8,688","5,488","2,972","1,452",333,42,3
119,Estimates,Qatar,,634,1950,"2,128","1,661","1,408","1,221","1,051",897,763,645,565,484,419,354,284,211,136,71,31,-,-,-,-
119,Estimates,Qatar,,634,1955,"2,855","2,227","1,798","1,517","1,365","1,206",997,"0,85",684,591,491,408,333,247,164,86,39,-,-,-,-
119,Estimates,Qatar,,634,1960,"3,58","2,806","2,199","1,832","1,672","1,502","1,226","1,049","0,82",683,567,457,376,"0,28",191,101,49,-,-,-,-
119,Estimates,Qatar,,634,1965,"5,202","4,061","2,999","2,458","2,392","2,215","1,738","1,501","1,091",901,699,552,451,333,235,124,63,-,-,-,-
119,Estimates,Qatar,,634,1970,"8,132","7,092","4,61","3,14","2,99","3,253","2,608","2,305","1,417","1,099",868,461,584,326,291,156,88,-,-,-,-
119,Estimates,Qatar,,634,1975,"10,969","8,959","7,645","5,538","4,364","3,818","3,73","2,899","2,441","1,555","1,226",987,589,674,394,332,179,-,-,-,-
119,Estimates,Qatar,,634,1980,"13,146","12,378","10,315","8,712","8,04","7,769","6,731","5,612","3,937","2,37","1,662",814,742,442,395,212,118,-,-,-,-
119,Estimates,Qatar,,634,1985,"19,574","16,356","12,394","9,968","10,121","11,175","13,2","9,523","5,666","3,61","2,383","1,349",995,541,453,211,"0,32",-,-,-,-
119,Estimates,Qatar,,634,1990,"25,443","20,906","17,258","12,218","11,5",13,"13,597","15,216","10,363","5,646","3,549","2,316","1,266",882,452,"0,34",306,-,-,-,-
119,Estimates,Qatar,,634,1995,"24,768","23,651","19,639","14,369","12,162","15,582","21,307","18,418","11,895","6,979","4,111","2,599","1,647","1,067",597,348,194,68,46,8,1
119,Estimates,Qatar,,634,2000,"28,968","24,786","23,66","19,966","16,929","16,875","19,861","23,314","18,069","10,748","5,819","3,391","2,307","1,439",916,473,243,113,"0,03",14,1
119,Estimates,Qatar,,634,2005,"32,734","28,99","24,8","22,399","20,686","26,887","31,79","24,716","19,114","14,073","8,149","4,646","2,619","1,72","1,02",557,267,145,52,9,2
120,Estimates,Saudi Arabia,,682,1950,"271,486","210,277","179,672","155,283","133,247","113,378","96,993","83,715","73,545","64,317","55,371","46,519","37,008","26,932","16,95","8,381","3,484",-,-,-,-
120,Estimates,Saudi Arabia,,682,1955,"309,163","240,136","203,692","174,97","149,92","127,884","108,485","92,57","79,669","69,781","60,269","50,758","40,588","29,852","19,117","9,794","4,141",-,-,-,-
120,Estimates,Saudi Arabia,,682,1960,"356,781","277,779","233,617","198,871","169,492","144,445","122,976","104,049","88,512","75,895","65,725","55,556","44,821","33,333","21,751","11,394","5,085",-,-,-,-
120,Estimates,Saudi Arabia,,682,1965,"432,348","330,534","274,748","231,473","196,505","167,54","142,228","120,426","101,455","85,536","72,867","61,35","50,234","37,628","24,939","13,474","6,328",-,-,-,-
120,Estimates,Saudi Arabia,,682,1970,"517,96","409,321","328,704","274,247","232,211","198,093","167,001","140,605","118,695","98,535","83,491","68,239","56,888","42,765","29,005","16,188","8,04",-,-,-,-
120,Estimates,Saudi Arabia,,682,1975,"644,3","513,1","416,6","336,5","286,6","247,1","206,1",171,"143,7","117,6","100,3","79,2","66,8","49,8","34,6",20,"10,4",-,-,-,-
120,Estimates,Saudi Arabia,,682,1980,"907,372","663,038","533,504","432,072","351,278","301,66","258,629","213,401","176,078","145,78","118,117","98,797","75,086","60,156","41,714","25,468","14,053",-,-,-,-
120,Estimates,Saudi Arabia,,682,1985,"1,067,794","929,717","696,398","592,121","539,598","446,002","371,671","290,993","196,393","146,644","115,829","100,059","91,113","66,129","48,973","29,821","18,615",-,-,-,-
120,Estimates,Saudi Arabia,,682,1990,"1,315,433","1,087,373","956,074","743,085","677,626","614,32","501,024","396,588","276,3","172,31","122,373","101,024","93,214","81,33","54,774","35,812","23,286",-,-,-,-
120,Estimates,Saudi Arabia,,682,1995,"1,425,061","1,290,293","1,067,138","890,607","629,757","643,744","647,061","458,728","292,247","207,24","190,623","153,539","94,886","84,136","68,374","40,855","20,421","6,862","1,474",164,9
120,Estimates,Saudi Arabia,,682,2000,"1,517,779","1,421,839","1,225,504","974,837","912,713","791,581","744,653","647,279","439,224","290,432","214,804","193,791","154,916","96,015","80,919","55,712","25,27","9,188","1,985",244,14
120,Estimates,Saudi Arabia,,682,2005,"1,566,807","1,508,041","1,414,759","1,208,264","1,000,106","995,149","858,173","744,934","606,823","406,055","264,64","205,656","191,263","146,789","84,605","62,149","34,965","11,549","2,694",331,21
121,Estimates,Syrian Arab Republic,,760,1950,"281,05","223,29","197,98","173,19","149,92","125,77","104,73","87,14","74,34","62,98","54,32","47,55","38,41","29,2","22,391","11,672","5,537",-,-,-,-
121,Estimates,Syrian Arab Republic,,760,1955,"367,609","262,506","218,644","193,201","167,242","143,619","119,937","99,501","82,499","70,016","58,614","49,455","41,608","31,571","21,786","14,284","7,246",-,-,-,-
121,Estimates,Syrian Arab Republic,,760,1960,"429,6","346,414","257,685","213,952","187,267","160,943","137,667","114,571","94,72","78,114","65,539","53,736","43,677","34,621","23,926","14,189","9,267",-,-,-,-
121,Estimates,Syrian Arab Republic,,760,1965,"514,544","407,979","340,8","252,76","207,952","180,798","154,823","132,03","109,51","90,049","73,428","60,383","47,77","36,656","26,52","15,803","10,244",-,-,-,-
121,Estimates,Syrian Arab Republic,,760,1970,"606,929","494,1","402,62","335,498","246,844","201,846","174,946","149,402","126,988","104,741","85,19","68,163","54,212","40,61","28,535","17,887","11,612",-,-,-,-
121,Estimates,Syrian Arab Republic,,760,1975,"723,693","588,572","488,708","396,423","326,064","236,841","192,985","167,545","143,228","121,352","99,466","79,784","61,912","46,795","32,226","19,731","13,469",-,-,-,-
121,Estimates,Syrian Arab Republic,,760,1980,"880,404","708,288","583,596","481,982","384,904","312,618","225,512","184,246","160,666","137,144","115,871","94,01","73,35","54,301","37,895","22,88","15,539",-,-,-,-
121,Estimates,Syrian Arab Republic,,760,1985,"1,058,756","868,107","704,266","578,49","473,619","375,435","304,206","219,097","178,998","155,57","132,025","110,217","87,164","65,061","44,611","27,416","18,292",-,-,-,-
121,Estimates,Syrian Arab Republic,,760,1990,"1,120,232","1,049,205","864,773","700,281","572,253","466,562","369,141","298,82","214,687","174,57","150,638","126,243","102,909","78,04","54,104","32,793","22,073",-,-,-,-
121,Estimates,Syrian Arab Republic,,760,1995,"1,067,402","1,113,481","1,046,382","861,463","695,313","566,651","461,369","364,545","294,415","210,426","169,808","144,745","118,657","92,98","65,698","40,431","18,838","6,468","1,409","0,18",12
121,Estimates,Syrian Arab Republic,,760,2000,"1,141,094","1,063,164","1,111,407","1,043,553","857,055","690,289","561,919","457,042","360,374","289,747","205,62","164,108","137,144","108,424","79,506","50,156","25,182","8,539","1,883",234,16
121,Estimates,Syrian Arab Republic,,760,2005,"1235,93","1138,09","1,061,752","1,109,171","1,039,581","852,411","685,921","557,898","452,981","355,723","284,193","199,657","156,527","126,507","93,94","61,812","31,968","11,702","2,54",317,21
122,Estimates,Turkey,,792,1950,1675,1300,1200,1150,968,748,587,597,592,444,469,259,357,153,147,78,38,-,-,-,-
122,Estimates,Turkey,,792,1955,2025,1625,1250,1125,1102,1013,725,521,616,515,480,380,384,171,180,97,50,-,-,-,-
122,Estimates,Turkey,,792,1960,2310,1975,1500,1150,1118,1167,977,688,544,560,520,435,375,212,206,111,57,-,-,-,-
122,Estimates,Turkey,,792,1965,2480,2280,"1889,9",1400,1135,1110,"1124,8","940,2",680,470,560,500,380,350,"207,5","108,8","52,302",-,-,-,-
122,Estimates,Turkey,,792,1970,"2,767,974","2,448,853","2123,6","1,886,445","1,394,925","1,144,164","1,092,416","1,070,297","896,7","685,79",483,"554,3","445,5","388,4","229,1","123,2","74,294",-,-,-,-
122,Estimates,Turkey,,792,1975,3106,2719,2483,"2110,9","1722,05","1369,56","1151,4","1107,97","1005,96","897,89",609,465,459,433,273,163,"86,999",-,-,-,-
122,Estimates,Turkey,,792,1980,"3,366,966","3,069,192","2,673,127","2417,04","2,026,061","1,698,293","1,354,733","1,147,745","1,095,302","988,875","889,251","567,065","423,766","452,97","330,21","188,23","192,483",-,-,-,-
122,Estimates,Turkey,,792,1985,"3,470,557","3,294,267","3,050,054","2,662,595","2,420,893","2,039,475","1,706,743","1,351,484","1,134,672","1,075,317","960,658","850,451","530,386","381,37","377,655","245,439","198,577",-,-,-,-
122,Estimates,Turkey,,792,1990,"3,328,294","3,426,191","3281,31","3,040,436","2,655,261","2412,99","2,029,274","1,692,638","1,334,874","1,113,766","1,044,718","918,726","791,892","470,764","310,43","265,795","197,745",-,-,-,-
122,Estimates,Turkey,,792,1995,"3,427,002","3,302,514","3,416,985","3,272,341","3,029,647","2,643,785","2,399,111","2,012,824","1,673,183","1,312,504","1,085,464","1,004,287","862,641","711,721","390,264","224,143","147,649","52,017","9,938","1,883",121
122,Estimates,Turkey,,792,2000,"3,574,407","3,408,954","3,296,393","3,412,193","3,269,045","3,025,487","2636,42","2,386,057","1,994,892","1,649,381","1,282,955","1,047,584","948,148","781,498","596,728","286,272","129,16","58,325","12,293","1,257",124
122,Estimates,Turkey,,792,2005,"3,536,219","3,550,369","3,399,094","3,279,734","3,380,507","3,231,408","2,990,316","2,604,223","2,353,248","1,959,632","1,608,499","1236,81","989,556","861,217","658,552","441,139","166,671","51,611","13,924","1,566",86
123,Estimates,United Arab Emirates,,784,1950,"5,924","4,622","3,919","3,398","2,927","2,497","2,123","1,797","1,573","1,347","1,167",985,792,586,379,197,87,-,-,-,-
123,Estimates,United Arab Emirates,,784,1955,"6,83","5,351","4,504","3,831","3,297","2,826","2,405","2,041","1,721","1,5","1,273","1,078",874,653,429,229,103,-,-,-,-
123,Estimates,United Arab Emirates,,784,1960,"7,904","6,254","5,234","4,415","3,732","3,198","2,733","2,321","1,963","1,649","1,423","1,182",965,731,488,266,"0,12",-,-,-,-
123,Estimates,United Arab Emirates,,784,1965,"10,942","8,65","6,976","6,104","5,396","4,702","3,649","3,211","2,539","2,132","1,724","1,434","1,12",852,572,324,163,-,-,-,-
123,Estimates,United Arab Emirates,,784,1970,"16,4",12,"8,6",7,"7,7","6,1",6,"4,4","3,6","3,3","2,2","1,9","1,5","1,2","0,9","0,7",503,-,-,-,-
123,Estimates,United Arab Emirates,,784,1975,"31,351","24,327","15,725","14,046","14,85","16,156","10,876","9,616","6,284","4,872","4,621","2,456","2,937","1,462","1,641","1,048",583,-,-,-,-
123,Estimates,United Arab Emirates,,784,1980,"65,7","45,9","28,5","24,7","34,3",37,"24,6","17,3","10,6","7,6","6,1","3,2","3,1","2,1","1,7","0,6","1,097",-,-,-,-
123,Estimates,United Arab Emirates,,784,1985,"87,399","63,596","51,026","37,223","51,103","62,014","46,936","33,049","19,825","13,803","9,281","5,786","4,841","3,516","2,727","1,161","1,808",-,-,-,-
123,Estimates,United Arab Emirates,,784,1990,"116,795","88,618","67,498","57,426","48,603","62,629","67,948","49,38","32,5","17,57","12,033","8,497","5,492","4,434","3,017","2,092","1,493",-,-,-,-
123,Estimates,United Arab Emirates,,784,1995,"120,852","116,59","93,539","77,417","79,813","85,941","82,871","66,16","43,087","24,967","12,44","8,869","6,101","4,322","3,906","2,413","1,349",387,135,"0,05",3
123,Estimates,United Arab Emirates,,784,2000,"131,986","130,708","126,514","98,466","102,314","119,676","106,998","89,347","62,336","32,81","20,201","11,211","8,578","5,761","3,904","3,265","1,761",788,162,36,7
123,Estimates,United Arab Emirates,,784,2005,"164,681","159,358","160,641","152,431","143,354","166,112","161,889","123,189","83,988","48,003","24,023","14,919","9,439","8,167","5,282","3,351","2,498","1,114",373,"0,05",7
124,Estimates,Yemen,,887,1950,"372,3","282,8","243,3","211,1","181,2","154,3","131,2","111,5","95,3","81,7","70,6","59,3","51,1","40,2","27,8","15,5","7,6",-,-,-,-
124,Estimates,Yemen,,887,1955,"434,193","324,834","271,765","232,12","197,152","166,54","140,774","119,107","100,883","85,93","72,493","60,692","48,183","38,111","26,481","15,001","8,038",-,-,-,-
124,Estimates,Yemen,,887,1960,"484,956","381,81","312,672","259,383","216,248","180,374","151,305","127,477","107,676","91,001","76,397","62,559","49,644","36,29","25,453","14,573","8,207",-,-,-,-
124,Estimates,Yemen,,887,1965,"544,353","429,011","368,025","298,612","241,255","197,128","163,277","136,682","115,123","97,133","81,008","66,116","51,422","37,676","24,485","14,213","8,257",-,-,-,-
124,Estimates,Yemen,,887,1970,"604,434","483,653","413,086","348,379","269,346","209,262","169,58","141,408","119,585","101,512","85,153","69,473","54,177","39,113","25,604","13,844","8,269",-,-,-,-
124,Estimates,Yemen,,887,1975,"688,453","543,623","466,985","391,419","313,924","231,754","177,636","145,174","122,821","105,094","89,045","73,371","57,476","41,845","27,145","14,914","8,409",-,-,-,-
124,Estimates,Yemen,,887,1980,"832,273","635,727","530,394","453,19","374,003","296,237","217,108","165,747","135,2","114,066","96,471","79,878","63,169","46,348","30,512","16,815","9,509",-,-,-,-
124,Estimates,Yemen,,887,1985,"1,067,748","782,994","623,676","518,368","438,093","358,517","282,675","206,278","156,917","127,433","106,277","88,007","70,237","52,338","34,967","19,767","11,265",-,-,-,-
124,Estimates,Yemen,,887,1990,"1,259,713","1019,24","771,278","612,272","503,877","422,771","344,735","270,974","196,995","149,095","119,734","97,919","78,39","59,177","40,32","23,281","13,657",-,-,-,-
124,Estimates,Yemen,,887,1995,"1,447,104","1,232,442","1019,24","766,012","587,207","494,576","448,688","372,301","293,196","217,776","169,718","131,244","101,156","80,84","60,997","38,26","20,003","5,741",744,88,6
124,Estimates,Yemen,,887,2000,"1,611,751","1,404,376","1,219,865","1,006,451","750,961","572,328","480,773","435,304","360,004","281,931","207,107","158,527","118,922","87,116","64,008","42,078","21,065","7,975","1,499",115,8
124,Estimates,Yemen,,887,2005,"1,797,165","1,573,775","1,392,369","1206,1","987,436","731,786","555,902","466,368","421,559","346,968","269,008","194,315","144,586","103,354","69,799","44,859","23,617","8,574","2,122",235,"0,01"
125,Estimates,EUROPE,,908,1950,"24,641,761","21,003,649","24,968,261","22,920,086","24997,59","22,945,999","17,160,413","22,433,171","21,480,208","19,495,505","16,586,909","13,932,876","12,399,151","10094,51","7,851,821","5,187,013","3,985,864",-,-,-,-
125,Estimates,EUROPE,,908,1955,"26,745,579","24,425,939","20,953,703","24,859,723","22,778,898","24,783,944","22,769,591","16,848,646","22,198,848","21,001,258","18,892,667","15873,16","13,023,969","11,120,418","8,543,501","5,768,345","4,530,053",-,-,-,-
125,Estimates,EUROPE,,908,1960,"28,014,185","26,573,644","24,392,273","20,946,864","24,659,285","22,484,892","24,532,919","22,515,807","16,648,187","21,798,625","20461,78","18,194,108","14,972,824","11,843,066","9,426,554","6,386,863","5,250,394",-,-,-,-
125,Estimates,EUROPE,,908,1965,"27,789,221","27,848,976","26,519,767","24,391,111","20,892,084","24,549,884","22,389,946","24,407,137","22,348,132","16,384,605","21,306,289","19,771,454","17,238,396","13,652,129","10,159,951","7187,36","6,105,587",-,-,-,-
125,Estimates,EUROPE,,908,1970,"25,713,461","27,674,681","27,858,399","26543,31","24,141,515","20648,94","24,311,646","22,114,973","24,128,512","21,906,219","15,977,859","20,557,026","18,815,401","15,890,856","11,851,945","7,884,397","7,205,837",-,-,-,-
125,Estimates,EUROPE,,908,1975,"25,037,183","25,766,166","27,547,038","27,644,102","26709,62","24279,26","20,496,352","24,270,062","21,990,283","23,787,884","21,732,381","15577,17","19,580,497","17357,08","13,723,079","9,092,109","8,264,136",-,-,-,-
125,Estimates,EUROPE,,908,1980,"24,355,161","24,945,668","25,755,754","27,406,807","27,635,537","26,650,564","24,566,638","20,033,447","24,219,465","21,605,952","23,326,933","21320,95","14,848,445","17,643,499","15,415,462","11,119,369","9,966,535",-,-,-,-
125,Estimates,EUROPE,,908,1985,"24,099,384","24238,04","24991,64","25,902,623","27633,14","27,726,023","26588,13","24,367,386","19,996,174","23,772,933","21,201,999","22,659,877","20,344,342","13,798,383","15,948,166","12,239,495","11,806,018",-,-,-,-
125,Estimates,EUROPE,,908,1990,"23,566,477","24,162,058","24,401,433","25,159,134","25,974,647","27,774,981","28,054,228","26,758,465","24,211,267","19,858,074","23,367,819","20,663,424","21,919,272","18,950,028","12,532,808","12,977,134","14,195,869",-,-,-,-
125,Estimates,EUROPE,,908,1995,"20,096,901","23,750,644","24,440,589","24,669,565","25385,73","26241,3","28,000,935","28,093,731","26,651,483","24,003,075","19680,8","22,719,703","19,881,018","20,483,232","16,960,144","10,236,242","9,209,763","4,839,305","1,610,163","278,778","29,216"
125,Estimates,EUROPE,,908,2000,"17,962,046","20281,14","24,054,073","24,843,662","25,030,696","25,802,875","26512,38","28,076,105","27,950,143","26,365,288","23,684,739","19,234,402","21,903,365","18,602,776","18,309,576","14,222,957","7,371,787","5,331,113","1,988,106","400,232","38,314"
125,Estimates,EUROPE,,908,2005,"17,803,944","18,067,658","20,375,088","24,298,796","25,246,874","25,340,947","26,024,075","26,637,805","28,019,928","27,768,484","26047,26","23,057,875","18,645,337","20506,58","16,781,171","15,302,668","10,644,776","4480,13","2338,24","554,336","60,967"
126,Estimates,Eastern Europe,,923,1950,"10427,32","8,393,612","11890,61","10,205,363","12,059,497","9,717,198","7,079,272","10,105,316","8,995,276","7,957,717","6,116,761","4,861,957","4400,69","3,507,174","2,698,984","1,848,471","1,496,575",-,-,-,-
126,Estimates,Eastern Europe,,923,1955,"12,647,146","10,372,061","8,383,524","11,875,404","10,164,739","12,010,426","9,662,839","7,028,614","9,981,167","8,820,001","7,713,413","5,837,002","4,523,065","3,937,132","2,978,862","1,990,615","1,664,571",-,-,-,-
126,Estimates,Eastern Europe,,923,1960,"13,222,751","12,565,594","10,332,566","8,339,122","11,760,655","10,073,535","11,917,362","9,560,447","6,924,453","9753,96","8,542,815","7,368,495","5,451,626","4,064,255","3,278,604","2,201,057","1,838,593",-,-,-,-
126,Estimates,Eastern Europe,,923,1965,"11,826,455","13,118,285","12510,95","10,290,178","8,282,015","11,704,702","10,008,122","11,821,648","9,447,171","6,802,848","9,480,781","8,208,364","6,918,966","4,931,385","3,462,036","2,491,191","2,094,862",-,-,-,-
126,Estimates,Eastern Europe,,923,1970,"10,247,485","11774,62","13,090,919","12,471,413","10,227,315","8,237,695","11,653,578","9,908,665","11,673,372","9,299,592","6,625,221","9,114,876","7,765,848","6,333,198","4,236,885","2,705,072","2,405,133",-,-,-,-
126,Estimates,Eastern Europe,,923,1975,"11,014,404","10,256,451","11,608,327","12,806,635","12,428,498","10227,94","8,240,189","11,595,847","9,788,865","11464,64","9,313,485","6,494,798","8,616,559","7,116,011","5,338,409","3,186,046","2,789,407",-,-,-,-
126,Estimates,Eastern Europe,,923,1980,"11,540,643","10,951,048","10,171,379","11,379,505","12,707,321","12,407,804","10,563,667","7,791,629","11,508,766","9,489,309","11,193,637","9,226,673","6,116,557","7,717,892","6,249,088","4222,66","3,280,126",-,-,-,-
126,Estimates,Eastern Europe,,923,1985,"11856,94","11,537,186","10,936,314","10,165,843","11,406,572","12,753,207","12,394,615","10,483,368","7,714,609","11,285,944","9,282,782","10,839,671","8,700,171","5,573,529","6,695,871","4,740,379","3,998,949",-,-,-,-
126,Estimates,Eastern Europe,,923,1990,"11,480,024","11875,9","11,572,952","10,975,338","10,111,412","11,408,046","12781,13","12,351,218","10,322,319","7,605,504","11,004,333","8,998,113","10,347,221","7,973,641","4809,81","5237,15","4,750,031",-,-,-,-
126,Estimates,Eastern Europe,,923,1995,"8,504,693","11,543,566","11,915,394","11,593,761","10,870,465","10,021,903","11,428,898","12,726,763","12,267,387","10,085,378","7507,88","10,606,583","8,527,725","9,465,566","6,814,071","3,714,549","3,392,222","1,497,234","422,657","46,089","7,036"
126,Estimates,Eastern Europe,,923,2000,"6,865,542","8,581,294","11,696,968","12,129,273","11,653,917","10,924,483","10,081,752","11405,78","12,604,735","12,056,683","9,866,569","7,211,306","10,073,512","7741,95","8,074,786","5,263,308","2,419,962","1,688,076","496,919","81,07","5,061"
126,Estimates,Eastern Europe,,923,2005,"6,906,175","6,837,464","8,555,776","11,670,325","12,074,076","11,551,788","10,814,884","9967,09","11,245,109","12,373,988","11750,1","9,505,098","6,807,502","9,174,556","6,658,737","6276,78","3,495,618","1,233,616","581,947","102,016","9,004"
127,Estimates,Belarus,,112,1950,"325,456","287,716","420,005","403,121","424,672","338,168","223,36","326,55","299,535","280,764","202,504","178,569","183,038","152,747","119,377","85,709","69,719",-,-,-,-
127,Estimates,Belarus,,112,1955,"395,443","308,677","271,792","401,241","382,048","404,339","320,873","208,417","308,777","278,789","259,297","183,527","158,337","157,437","122,052","84,167","75,07",-,-,-,-
127,Estimates,Belarus,,112,1960,"474,654","383,639","299,618","262,953","389,933","370,052","392,13","310,009","199,213","295,222","263,153","242,272","167,443","139,968","130,577","90,215","80,824",-,-,-,-
127,Estimates,Belarus,,112,1965,"445,75","466,443","377,075","294,201","257,313","383,071","362,478","383,771","302,298","191,835","283,405","249,416","225,524","150,849","118,56","99,666","90,072",-,-,-,-
127,Estimates,Belarus,,112,1970,"366,17","447,971","469,138","379,311","295,672","258,809","384,142","363,179","383,011","299,648","188,999","275,53","238,341","209,157","132,024","93,919","103,549",-,-,-,-
127,Estimates,Belarus,,112,1975,"366,769","366,488","438,477","441,61","362,719","299,015","261,098","383,742","358,689","378,442","308,737","189,245","259,447","227,805","175,354","104,439","117,78",-,-,-,-
127,Estimates,Belarus,,112,1980,"364,237","358,662","360,867","416,228","423,613","370,858","318,018","247,539","378,417","347,22","377,746","312,01","187,079","235,103","200,525","144,604","130,279",-,-,-,-
127,Estimates,Belarus,,112,1985,"398,742","364,826","357,122","365,794","410,614","426,735","373,765","316,445","246,07","371,004","340,881","371,813","297,042","173,177","207,165","158,157","156,825",-,-,-,-
127,Estimates,Belarus,,112,1990,"401,509","395,989","361,094","345,054","335,56","424,394","437,803","386,822","276,229","251,129","358,61","341,41","378,587","271,058","143,53","171,91","175,092",-,-,-,-
127,Estimates,Belarus,,112,1995,"291,028","403,71","395,672","357,976","346,17","334,189","422,268","434,351","387,78","272,005","245,592","346,352","318,156","346,139","236,709","110,623","110,472","52,514","17,737","2,958",356
127,Estimates,Belarus,,112,2000,"214,947","292,114","408,406","396,224","351,652","348,54","332,192","419,143","426,397","390,857","264,276","236,405","330,133","283,536","296,485","186,189","68,638","54,918","17,721","3,499",328
127,Estimates,Belarus,,112,2005,"217,968","212,875","289,915","408,101","396,237","349,217","347,1","330,315","414,386","416,222","380,298","252,904","222,674","304,463","246,05","229,261","121,973","34,129","18,537","3,497",379
